Ordinal,Type,Added,AST
5,LINE,1,673
4,AST,1,673
5,LINE,16,130
4,AST,16,130
5,LINE,2,258
4,AST,4,258
5,LINE,2,10
4,AST,2,10
5,LINE,15,131
4,AST,2,131
5,LINE,44,667
4,AST,55,667
5,LINE,7,426
4,AST,5,426
5,LINE,3,161
4,AST,3,161
5,LINE,2,36
4,AST,1,36
5,LINE,2,669
5,LINE,16,242
5,LINE,9,189
4,AST,10,189
5,LINE,4,109
4,AST,2,109
5,LINE,26,62
5,LINE,7,843
5,LINE,43,731
4,AST,35,731
5,LINE,2,32
4,AST,2,32
5,LINE,2,486
4,AST,1,486
5,LINE,19,134
5,LINE,13,257
4,AST,5,257
5,LINE,8,829
4,AST,6,829
5,LINE,8,5
5,LINE,16,706
4,AST,3,706
5,LINE,18,354
5,LINE,16,96
4,AST,10,96
5,LINE,14,219
4,AST,23,219
5,LINE,7,581
4,AST,5,581
5,LINE,2,279
4,AST,1,279
5,LINE,14,76
4,AST,16,76
5,LINE,26,474
4,AST,11,474
5,LINE,33,78
4,AST,24,78
5,LINE,4,926
4,AST,2,926
5,LINE,2,671
5,LINE,1,310
4,AST,1,310
5,LINE,19,27
4,AST,11,27
5,LINE,34,724
4,AST,16,724
5,LINE,5,381
4,AST,3,381
5,LINE,22,343
5,LINE,5,175
4,AST,5,175
5,LINE,9,83
4,AST,9,83
5,LINE,2,16
5,LINE,3,733
4,AST,2,733
5,LINE,10,355
5,LINE,52,406
4,AST,35,406
5,LINE,2,511
5,LINE,7,371
4,AST,7,371
5,LINE,20,152
4,AST,18,152
5,LINE,2,459
4,AST,2,459
5,LINE,42,127
4,AST,16,127
5,LINE,2,535
4,AST,2,535
5,LINE,8,4843
5,LINE,17,334
5,LINE,2,69
4,AST,2,69
5,LINE,2,2260
4,AST,2,2260
5,LINE,10,114
4,AST,10,114
5,LINE,6,467
4,AST,6,467
5,LINE,27,80
4,AST,26,80
5,LINE,14,106
5,LINE,2,43
5,LINE,7,309
4,AST,6,309
5,LINE,4,36
5,LINE,4,580
4,AST,4,580
5,LINE,19,415
4,AST,12,415
5,LINE,12,526
4,AST,5,526
5,LINE,22,339
5,LINE,2,142
4,AST,2,142
5,LINE,7,732
4,AST,7,732
5,LINE,7,320
5,LINE,10,344
4,AST,5,344
5,LINE,2,4
5,LINE,2,1353
4,AST,2,1353
5,LINE,19,427
4,AST,17,427
5,LINE,44,177
4,AST,10,177
5,LINE,80,312
5,LINE,2,312
5,LINE,5,136
4,AST,3,136
5,LINE,1,36
4,AST,1,36
5,LINE,4,309
5,LINE,2,222
4,AST,2,222
5,LINE,1002,603
5,LINE,7,222
4,AST,7,222
5,LINE,22,144
5,LINE,2,537
4,AST,9,537
5,LINE,8,681
4,AST,4,681
5,LINE,16,407
5,LINE,187,170
4,AST,3,170
5,LINE,6,199
4,AST,3,199
5,LINE,39,284
4,AST,18,284
5,LINE,4,1621
4,AST,3,1621
5,LINE,16,842
4,AST,2,842
5,LINE,1,46
5,LINE,1,90
5,LINE,2,33
4,AST,2,33
5,LINE,2,457
5,LINE,4,456
4,AST,3,456
5,LINE,14,244
5,LINE,13,317
4,AST,5,317
5,LINE,14,134
4,AST,9,134
5,LINE,2,140
4,AST,2,140
5,LINE,15,1587
4,AST,5,1587
5,LINE,59,181
4,AST,40,181
5,LINE,6,178
4,AST,4,178
5,LINE,2,4622
4,AST,2,4622
5,LINE,93,544
5,LINE,46,811
4,AST,33,811
5,LINE,33,440
4,AST,8,440
5,LINE,33,811
4,AST,26,811
5,LINE,2,60
5,LINE,62,1498
4,AST,64,1498
5,LINE,8,256
4,AST,4,256
5,LINE,9,120
4,AST,6,120
5,LINE,20,302
4,AST,1,302
5,LINE,2,3
5,LINE,3,23
4,AST,3,23
5,LINE,2,326
5,LINE,26,735
4,AST,23,735
5,LINE,2,87
5,LINE,2,1358
5,LINE,4,1536
4,AST,2,1536
5,LINE,1,873
4,AST,1,873
5,LINE,12,27
4,AST,6,27
5,LINE,15,340
4,AST,9,340
5,LINE,6,420
4,AST,6,420
5,LINE,31,496
4,AST,17,496
5,LINE,8,800
4,AST,3,800
5,LINE,2,31
4,AST,2,31
5,LINE,17,602
4,AST,21,602
5,LINE,104,200
4,AST,154,200
5,LINE,4,316
4,AST,4,316
5,LINE,5,15
4,AST,5,15
5,LINE,17,336
4,AST,4,336
5,LINE,9,20
4,AST,3,20
5,LINE,4,466
4,AST,4,466
5,LINE,110,188
4,AST,86,188
5,LINE,2,161
4,AST,2,161
5,LINE,16,1589
4,AST,14,1589
5,LINE,28,349
4,AST,8,349
5,LINE,2,1
4,AST,1,1
5,LINE,1,615
4,AST,1,615
5,LINE,4,30
4,AST,4,30
5,LINE,2,285
4,AST,2,285
5,LINE,2,27
5,LINE,35,27
4,AST,10,27
5,LINE,24,49
5,LINE,17,207
4,AST,11,207
5,LINE,5,2526
4,AST,1,2526
5,LINE,8,356
4,AST,4,356
5,LINE,2,156
4,AST,2,156
5,LINE,3,187
4,AST,1,187
5,LINE,1,463
5,LINE,4,242
5,LINE,7,400
4,AST,6,400
5,LINE,2,29
4,AST,2,29
5,LINE,3,511
4,AST,3,511
5,LINE,11,81
4,AST,4,81
5,LINE,4,41
5,LINE,69,62
4,AST,50,62
5,LINE,11,566
4,AST,9,566
5,LINE,40,147
5,LINE,38,729
4,AST,41,729
5,LINE,32,1442
4,AST,31,1442
5,LINE,5,700
5,LINE,11,219
4,AST,5,219
5,LINE,11,500
4,AST,8,500
5,LINE,6,99
4,AST,2,99
5,LINE,1,275
5,LINE,6,5263
5,LINE,8,96
4,AST,5,96
5,LINE,7,636
5,LINE,2,265
4,AST,2,265
5,LINE,13,86
4,AST,9,86
5,LINE,2,452
4,AST,1,452
5,LINE,516,330
4,AST,2,330
5,LINE,3,648
4,AST,3,648
5,LINE,9,353
5,LINE,39,345
4,AST,18,345
5,LINE,285,354
4,AST,85,354
5,LINE,49,58
4,AST,30,58
5,LINE,1,308
4,AST,1,308
5,LINE,6,48
4,AST,3,48
5,LINE,25,159
4,AST,18,159
5,LINE,3,373
5,LINE,6,1227
4,AST,5,1227
5,LINE,16,290
4,AST,19,290
5,LINE,4,629
4,AST,10,629
5,LINE,114,267
4,AST,28,267
5,LINE,2,354
5,LINE,6,18
5,LINE,2,322
4,AST,2,322
5,LINE,1,126
5,LINE,4,468
4,AST,4,468
5,LINE,2,78
5,LINE,2,1834
4,AST,2,1834
5,LINE,6,305
4,AST,1,305
5,LINE,1,469
4,AST,1,469
5,LINE,2,847
5,LINE,6,142
4,AST,5,142
5,LINE,4,351
4,AST,4,351
5,LINE,57,437
5,LINE,8,275
5,LINE,21,1014
4,AST,7,1014
5,LINE,2,68
4,AST,2,68
5,LINE,5,11
4,AST,4,11
5,LINE,15,240
4,AST,8,240
5,LINE,2,147
5,LINE,2,413
5,LINE,6,643
5,LINE,2,202
4,AST,2,202
5,LINE,13,1066
4,AST,5,1066
5,LINE,2,77
4,AST,2,77
5,LINE,17,879
4,AST,2,879
5,LINE,5,4732
4,AST,2,4732
5,LINE,25,85
5,LINE,15,172
4,AST,25,172
5,LINE,4,22
4,AST,2,22
5,LINE,12,111
5,LINE,10,121
4,AST,6,121
5,LINE,23,319
4,AST,10,319
5,LINE,11,1269
4,AST,3,1269
5,LINE,2,28
4,AST,1,28
5,LINE,35,268
4,AST,6,268
5,LINE,7,203
4,AST,7,203
5,LINE,19,741
4,AST,8,741
5,LINE,2,1606
5,LINE,2,60
4,AST,2,60
5,LINE,4,98
4,AST,1,98
5,LINE,2,443
4,AST,2,443
5,LINE,10,115
4,AST,13,115
5,LINE,4,496
4,AST,1,496
5,LINE,7,495
4,AST,2,495
5,LINE,5,234
4,AST,3,234
5,LINE,31,158
4,AST,80,158
5,LINE,34,299
4,AST,14,299
5,LINE,4,856
4,AST,3,856
5,LINE,2,292
4,AST,1,292
5,LINE,2,27
5,LINE,2,1074
5,LINE,2,365
4,AST,1,365
5,LINE,2,67
5,LINE,1,927
5,LINE,333,273
4,AST,1,273
5,LINE,7,202
4,AST,2,202
5,LINE,8,14
4,AST,3,14
5,LINE,20,312
4,AST,16,312
5,LINE,1,171
5,LINE,4,297
5,LINE,3,71
5,LINE,7,208
5,LINE,4,846
5,LINE,2,392
4,AST,2,392
5,LINE,4,236
4,AST,62,236
5,LINE,32,295
5,LINE,17,239
4,AST,4,239
5,LINE,7,160
4,AST,4,160
5,LINE,39,263
4,AST,32,263
5,LINE,2,682
5,LINE,7,1035
4,AST,3,1035
5,LINE,7,105
4,AST,7,105
5,LINE,12,29
4,AST,6,29
5,LINE,2,92
5,LINE,3,108
5,LINE,11,638
4,AST,7,638
5,LINE,8,291
5,LINE,8,264
4,AST,6,264
5,LINE,15,100
4,AST,8,100
5,LINE,2,309
5,LINE,58,253
4,AST,25,253
5,LINE,3,158
4,AST,2,158
5,LINE,2,39
5,LINE,2,804
4,AST,2,804
5,LINE,5,256
4,AST,3,256
5,LINE,2,220
4,AST,2,220
5,LINE,15,78
4,AST,6,78
5,LINE,4,730
4,AST,4,730
5,LINE,21,285
5,LINE,5,129
4,AST,5,129
5,LINE,4,274
4,AST,2,274
5,LINE,42,528
4,AST,35,528
5,LINE,8,624
4,AST,4,624
5,LINE,7,660
5,LINE,5,57
4,AST,7,57
5,LINE,4,520
4,AST,2,520
5,LINE,6,1383
5,LINE,14,4996
4,AST,3,4996
5,LINE,2,29
5,LINE,13,385
5,LINE,2,51
5,LINE,120,345
4,AST,148,345
5,LINE,2,311
4,AST,2,311
5,LINE,4,60
4,AST,2,60
5,LINE,1,679
5,LINE,3,470
5,LINE,8,13
4,AST,7,13
5,LINE,1,374
5,LINE,6,94
4,AST,4,94
5,LINE,4,709
4,AST,4,709
5,LINE,14,826
4,AST,10,826
5,LINE,12,425
4,AST,1,425
5,LINE,2,26
5,LINE,22,300
5,LINE,2,1272
5,LINE,9,370
4,AST,3,370
5,LINE,4,298
4,AST,1,298
5,LINE,16,408
4,AST,16,408
5,LINE,4,114
5,LINE,4,310
4,AST,1,310
5,LINE,12,294
5,LINE,2,43
5,LINE,8,138
4,AST,4,138
5,LINE,1,362
5,LINE,54,1976
4,AST,18,1976
5,LINE,85,209
4,AST,29,209
5,LINE,13,302
5,LINE,45,246
4,AST,19,246
5,LINE,6,620
4,AST,30,620
5,LINE,3173,1612
4,AST,271,1612
5,LINE,2,628
5,LINE,21,2414
4,AST,9,2414
5,LINE,13,174
4,AST,4,174
5,LINE,4,953
4,AST,3,953
5,LINE,10,1484
4,AST,33,1484
5,LINE,4,56
4,AST,4,56
5,LINE,16,158
5,LINE,44,76
5,LINE,4,28
4,AST,6,28
5,LINE,20,277
5,LINE,41,383
4,AST,27,383
5,LINE,12,117
4,AST,8,117
5,LINE,12,191
4,AST,3,191
5,LINE,2,266
4,AST,2,266
5,LINE,38,231
5,LINE,3,137
4,AST,3,137
5,LINE,2,390
4,AST,2,390
5,LINE,13,531
4,AST,4,531
5,LINE,20,304
4,AST,18,304
5,LINE,4,1048
4,AST,1,1048
5,LINE,6,36
4,AST,4,36
5,LINE,2,366
5,LINE,4,139
4,AST,20,139
5,LINE,21,473
4,AST,21,473
5,LINE,1,129
4,AST,1,129
5,LINE,14,77
5,LINE,100,52
4,AST,1,52
5,LINE,4,50
4,AST,3,50
5,LINE,2,1775
5,LINE,2,21
5,LINE,2,25
5,LINE,5,3883
4,AST,3,3883
5,LINE,2,2289
4,AST,2,2289
5,LINE,2,284
5,LINE,2,406
4,AST,2,406
5,LINE,2,4
4,AST,2,4
5,LINE,26,317
4,AST,4,317
5,LINE,2,314
5,LINE,2,1417
5,LINE,39,356
4,AST,18,356
5,LINE,12,425
4,AST,7,425
5,LINE,1,22
5,LINE,4,50
5,LINE,2,517
4,AST,1,517
5,LINE,3,51
4,AST,2,51
5,LINE,38,151
4,AST,23,151
5,LINE,3,944
4,AST,2,944
5,LINE,4,329
4,AST,2,329
5,LINE,2,981
4,AST,2,981
5,LINE,64,58
4,AST,51,58
5,LINE,35,190
4,AST,24,190
5,LINE,68,70
5,LINE,8,944
4,AST,2,944
5,LINE,2,379
5,LINE,1,771
4,AST,1,771
5,LINE,33,102
4,AST,10,102
5,LINE,5,342
5,LINE,13,47
5,LINE,2,23
5,LINE,9,61
4,AST,3,61
5,LINE,4,122
5,LINE,46,346
4,AST,26,346
5,LINE,1,390
5,LINE,2,14
5,LINE,6,364
4,AST,4,364
5,LINE,2,40
5,LINE,1,341
4,AST,1,341
5,LINE,2,1393
4,AST,3,1393
5,LINE,1,480
5,LINE,5,345
4,AST,3,345
5,LINE,8,30
5,LINE,61,177
4,AST,60,177
5,LINE,50,133
5,LINE,2,1295
4,AST,4,1295
5,LINE,1,93
4,AST,1,93
5,LINE,47,207
4,AST,18,207
5,LINE,5,176
5,LINE,6,83
5,LINE,23,458
4,AST,23,458
5,LINE,2,118
5,LINE,1,1095
4,AST,1,1095
5,LINE,17,135
4,AST,7,135
5,LINE,2,43
5,LINE,1,448
5,LINE,7,337
4,AST,3,337
5,LINE,18,1321
4,AST,19,1321
5,LINE,19,529
4,AST,10,529
5,LINE,4,1414
4,AST,2,1414
5,LINE,30,470
4,AST,26,470
5,LINE,4,530
5,LINE,16,63
4,AST,6,63
5,LINE,2,441
5,LINE,2,140
5,LINE,3,65
5,LINE,11,94
4,AST,6,94
5,LINE,6,1729
5,LINE,2,32
5,LINE,7,156
4,AST,8,156
5,LINE,13,1187
4,AST,11,1187
5,LINE,45,95
4,AST,23,95
5,LINE,2,138
5,LINE,2,248
5,LINE,2,58
4,AST,1,58
5,LINE,2,90
5,LINE,1188,650
4,AST,24,650
5,LINE,24,355
4,AST,4,355
5,LINE,1,816
4,AST,7,816
5,LINE,61,444
4,AST,43,444
5,LINE,76,551
4,AST,43,551
5,LINE,3,114
5,LINE,6,324
4,AST,4,324
5,LINE,4,219
4,AST,2,219
5,LINE,15,327
4,AST,9,327
5,LINE,26,614
4,AST,17,614
5,LINE,9,191
4,AST,5,191
5,LINE,20,143
5,LINE,2,409
4,AST,10,409
5,LINE,51,125
4,AST,27,125
5,LINE,28,208
4,AST,11,208
5,LINE,12,115
4,AST,7,115
5,LINE,2,286
5,LINE,2,3
4,AST,1,3
5,LINE,37,70
4,AST,22,70
5,LINE,4,85
4,AST,4,85
5,LINE,2,834
4,AST,4,834
5,LINE,16,671
4,AST,5,671
5,LINE,8,41
5,LINE,1,228
4,AST,1,228
5,LINE,2,544
5,LINE,1,664
5,LINE,9,395
5,LINE,6,385
4,AST,4,385
5,LINE,6,189
4,AST,4,189
5,LINE,25,47
4,AST,16,47
5,LINE,13,266
4,AST,8,266
5,LINE,2,328
5,LINE,6,73
5,LINE,122,434
5,LINE,38,442
4,AST,14,442
5,LINE,45,369
5,LINE,2,375
5,LINE,13,120
4,AST,8,120
5,LINE,2,247
5,LINE,2,280
5,LINE,5,14
5,LINE,145,98
4,AST,50,98
5,LINE,7,32
4,AST,5,32
5,LINE,3,157
4,AST,2,157
5,LINE,8,157
4,AST,4,157
5,LINE,25,183
4,AST,15,183
5,LINE,4,326
5,LINE,10,2341
4,AST,5,2341
5,LINE,11,1696
4,AST,2,1696
5,LINE,16,69
4,AST,13,69
5,LINE,20,265
4,AST,14,265
5,LINE,22,641
4,AST,12,641
5,LINE,16,289
4,AST,16,289
5,LINE,50,321
4,AST,29,321
5,LINE,27,774
4,AST,5,774
5,LINE,127,889
4,AST,71,889
5,LINE,2,898
4,AST,10,898
5,LINE,60,349
4,AST,189,349
5,LINE,22,343
5,LINE,35,267
4,AST,21,267
5,LINE,20,53
4,AST,10,53
5,LINE,2,520
5,LINE,2,775
5,LINE,10,263
4,AST,10,263
5,LINE,21,178
4,AST,1,178
5,LINE,7,692
4,AST,3,692
5,LINE,17,175
4,AST,30,175
5,LINE,28,70
4,AST,2,70
5,LINE,2,775
4,AST,2,775
5,LINE,4,1075
4,AST,4,1075
5,LINE,4,106
5,LINE,2,102
4,AST,1,102
5,LINE,2,598
5,LINE,2,1353
4,AST,2,1353
5,LINE,1,39
5,LINE,4,125
4,AST,4,125
5,LINE,14,1461
4,AST,7,1461
5,LINE,5,402
4,AST,3,402
5,LINE,2,429
4,AST,1,429
5,LINE,2,206
5,LINE,6,310
4,AST,3,310
5,LINE,23,681
4,AST,14,681
5,LINE,28,169
4,AST,11,169
5,LINE,829,1332
5,LINE,10,1690
5,LINE,6,1603
4,AST,3,1603
5,LINE,31,389
4,AST,30,389
5,LINE,5,203
5,LINE,1,83
5,LINE,2,561
4,AST,2,561
5,LINE,4,19
5,LINE,26,1237
4,AST,8,1237
5,LINE,8,10
5,LINE,4,163
5,LINE,1,113
4,AST,1,113
5,LINE,35,697
4,AST,35,697
5,LINE,10,1488
4,AST,7,1488
5,LINE,12,590
4,AST,4,590
5,LINE,2,893
4,AST,2,893
5,LINE,1,113
4,AST,1,113
5,LINE,4,64
4,AST,22,64
5,LINE,16,169
5,LINE,330,591
5,LINE,1,355
5,LINE,22,136
4,AST,28,136
5,LINE,556,515
4,AST,268,515
5,LINE,50,88
4,AST,38,88
5,LINE,45,246
4,AST,19,246
5,LINE,6,235
5,LINE,14,70
5,LINE,26,775
4,AST,41,775
5,LINE,2,1053
4,AST,2,1053
5,LINE,2,48
5,LINE,2,49
5,LINE,7,104
4,AST,2,104
5,LINE,2,6
5,LINE,2,21
5,LINE,30,20
5,LINE,4,228
4,AST,1,228
5,LINE,6,626
4,AST,3,626
5,LINE,2,1
4,AST,1,1
5,LINE,8,339
4,AST,12,339
5,LINE,11,138
4,AST,6,138
5,LINE,2,89
4,AST,2,89
5,LINE,4,19
5,LINE,1109,594
4,AST,529,594
5,LINE,4,401
5,LINE,3,316
5,LINE,20,692
4,AST,9,692
5,LINE,3,65
4,AST,2,65
5,LINE,14,472
4,AST,8,472
5,LINE,4,56
4,AST,2,56
5,LINE,38,1482
4,AST,16,1482
5,LINE,5,213
4,AST,1,213
5,LINE,24,6510
4,AST,2,6510
5,LINE,11,1390
4,AST,9,1390
5,LINE,4,768
4,AST,8,768
5,LINE,8,80
4,AST,5,80
5,LINE,16,428
5,LINE,20,156
4,AST,16,156
5,LINE,4,46
5,LINE,16,88
4,AST,8,88
5,LINE,4,62
4,AST,1,62
5,LINE,3,224
4,AST,5,224
5,LINE,16,955
5,LINE,1,70
4,AST,3,70
5,LINE,3,274
5,LINE,2,124
5,LINE,48,98
5,LINE,6,24
4,AST,5,24
5,LINE,3,43
4,AST,1,43
5,LINE,44,636
4,AST,29,636
5,LINE,15,2340
4,AST,10,2340
5,LINE,5,210
4,AST,6,210
5,LINE,8,58
5,LINE,2,31
5,LINE,2,1191
4,AST,2,1191
5,LINE,48,149
5,LINE,54,94
5,LINE,6,3031
4,AST,8,3031
5,LINE,43,188
4,AST,34,188
5,LINE,1,474
5,LINE,6,349
4,AST,6,349
5,LINE,6,153
4,AST,6,153
5,LINE,8,360
4,AST,2,360
5,LINE,8,514
4,AST,6,514
5,LINE,19,141
4,AST,17,141
5,LINE,6,1301
4,AST,2,1301
5,LINE,6,1045
5,LINE,2,64
4,AST,2,64
5,LINE,6,206
4,AST,5,206
5,LINE,34,539
4,AST,17,539
5,LINE,1,13
4,AST,1,13
5,LINE,8,215
4,AST,11,215
5,LINE,15,588
4,AST,11,588
5,LINE,3,75
4,AST,3,75
5,LINE,10,158
5,LINE,41,198
4,AST,24,198
5,LINE,9,573
4,AST,7,573
5,LINE,23,3040
5,LINE,9,353
4,AST,3,353
5,LINE,2,1248
4,AST,2,1248
5,LINE,4,194
4,AST,1,194
5,LINE,1,238
4,AST,7,238
5,LINE,24,24
5,LINE,31,129
4,AST,26,129
5,LINE,10,93
5,LINE,40,365
4,AST,2,365
5,LINE,22,135
4,AST,26,135
5,LINE,2,117
5,LINE,7,4411
4,AST,3,4411
5,LINE,4,61
5,LINE,53,65
4,AST,42,65
5,LINE,10,990
4,AST,4,990
5,LINE,8,437
4,AST,4,437
5,LINE,20,118
5,LINE,6,386
4,AST,4,386
5,LINE,7,476
4,AST,4,476
5,LINE,23,586
4,AST,22,586
5,LINE,44,366
4,AST,18,366
5,LINE,45,436
4,AST,27,436
5,LINE,108,74
4,AST,42,74
5,LINE,1,112
5,LINE,19,1385
4,AST,12,1385
5,LINE,535,2476
4,AST,690,2476
5,LINE,26,5437
4,AST,17,5437
5,LINE,88,121
4,AST,104,121
5,LINE,8,1591
5,LINE,1,16
4,AST,1,16
5,LINE,4,75
4,AST,38,75
5,LINE,1,392
4,AST,1,392
5,LINE,41,343
4,AST,27,343
5,LINE,4,72
4,AST,2,72
5,LINE,12,78
5,LINE,4,701
4,AST,2,701
5,LINE,2,499
4,AST,2,499
5,LINE,2,114
5,LINE,44,366
4,AST,18,366
5,LINE,3,1295
5,LINE,2,575
4,AST,1,575
5,LINE,24,259
5,LINE,9,451
4,AST,6,451
5,LINE,4,51
4,AST,4,51
5,LINE,2,196
5,LINE,65,38
5,LINE,4,92
5,LINE,6,647
4,AST,6,647
5,LINE,22,227
4,AST,11,227
5,LINE,5,47
5,LINE,2,154
4,AST,1,154
5,LINE,2,1624
4,AST,1,1624
5,LINE,216,4985
4,AST,216,4985
5,LINE,4,734
5,LINE,22,733
4,AST,12,733
5,LINE,10,42
4,AST,1,42
5,LINE,6,75
4,AST,5,75
5,LINE,4,960
4,AST,3,960
5,LINE,104,138
4,AST,57,138
5,LINE,11,1838
4,AST,9,1838
5,LINE,2,40
5,LINE,76,305
4,AST,232,305
5,LINE,18,322
5,LINE,2,702
4,AST,2,702
5,LINE,27,51
4,AST,15,51
5,LINE,47,136
4,AST,20,136
5,LINE,20,174
4,AST,17,174
5,LINE,37,153
5,LINE,414,267
4,AST,4,267
5,LINE,33,928
4,AST,8,928
5,LINE,1,65
4,AST,1,65
5,LINE,59,309
4,AST,31,309
5,LINE,6,53
5,LINE,23,225
4,AST,19,225
5,LINE,4,62
5,LINE,8,293
4,AST,5,293
5,LINE,57,379
4,AST,7,379
5,LINE,2,181
4,AST,2,181
5,LINE,2,193
4,AST,2,193
5,LINE,12,275
4,AST,7,275
5,LINE,2,43
5,LINE,6,139
4,AST,18,139
5,LINE,2,76
4,AST,2,76
5,LINE,25,500
4,AST,14,500
5,LINE,2,157
5,LINE,12,889
4,AST,9,889
5,LINE,2,91
5,LINE,1,170
4,AST,1,170
5,LINE,23,117
5,LINE,2,89
4,AST,2,89
5,LINE,3,2394
5,LINE,16,345
4,AST,3,345
5,LINE,6,548
4,AST,4,548
5,LINE,5,100
5,LINE,4,117
4,AST,3,117
5,LINE,2,82
4,AST,1,82
5,LINE,2,58
4,AST,1,58
5,LINE,4,123
4,AST,4,123
5,LINE,25,930
4,AST,7,930
5,LINE,3,349
5,LINE,2,152
5,LINE,43,80
4,AST,45,80
5,LINE,46,3558
4,AST,27,3558
5,LINE,2,18
4,AST,8,18
5,LINE,32,18
4,AST,17,18
5,LINE,2,154
4,AST,2,154
5,LINE,5,441
4,AST,3,441
5,LINE,2,94
4,AST,2,94
5,LINE,2,223
4,AST,2,223
5,LINE,3,40
4,AST,2,40
5,LINE,20,173
4,AST,40,173
5,LINE,1,667
4,AST,1,667
5,LINE,2,36
4,AST,1,36
5,LINE,6,197
5,LINE,2,129
4,AST,1,129
5,LINE,61,570
4,AST,62,570
5,LINE,2,63
5,LINE,2,201
4,AST,2,201
5,LINE,17,257
4,AST,7,257
5,LINE,6,352
5,LINE,9,110
4,AST,1,110
5,LINE,5,70
4,AST,2,70
5,LINE,5,77
5,LINE,11,228
4,AST,5,228
5,LINE,5,359
4,AST,1,359
5,LINE,14,356
4,AST,14,356
5,LINE,5,362
5,LINE,3,652
4,AST,3,652
5,LINE,117,3387
4,AST,58,3387
5,LINE,3,200
4,AST,3,200
5,LINE,9,275
4,AST,2,275
5,LINE,4,209
5,LINE,2,355
5,LINE,2,1769
5,LINE,17,351
5,LINE,12,5270
4,AST,8,5270
5,LINE,12,566
4,AST,3,566
5,LINE,14,357
4,AST,7,357
5,LINE,68,619
4,AST,20,619
5,LINE,5,372
4,AST,4,372
5,LINE,119,116
5,LINE,2,92
5,LINE,105,3845
4,AST,2,3845
5,LINE,2,1702
5,LINE,43,364
4,AST,19,364
5,LINE,56,72
4,AST,46,72
5,LINE,2,1548
4,AST,2,1548
5,LINE,6,621
4,AST,2,621
5,LINE,2,126
5,LINE,52,208
4,AST,16,208
5,LINE,3,318
4,AST,3,318
5,LINE,167,463
4,AST,42,463
5,LINE,2,229
4,AST,1,229
5,LINE,3,518
4,AST,2,518
5,LINE,27,54
4,AST,11,54
5,LINE,34,454
4,AST,29,454
5,LINE,13,209
4,AST,15,209
5,LINE,204,128
4,AST,30,128
5,LINE,71,279
4,AST,42,279
5,LINE,3,21
4,AST,1,21
5,LINE,3,324
4,AST,3,324
5,LINE,12,159
4,AST,8,159
5,LINE,1,376
5,LINE,9,171
4,AST,5,171
5,LINE,2,361
4,AST,2,361
5,LINE,2,1111
5,LINE,52,46
5,LINE,4,2086
4,AST,3,2086
5,LINE,11,360
4,AST,5,360
5,LINE,15,96
4,AST,11,96
5,LINE,11,537
4,AST,7,537
5,LINE,4,61
4,AST,2,61
5,LINE,37,4298
4,AST,26,4298
5,LINE,4,1083
4,AST,2,1083
5,LINE,24,339
5,LINE,11,90
4,AST,3,90
5,LINE,35,118
4,AST,15,118
5,LINE,15,566
4,AST,9,566
5,LINE,16,228
4,AST,2,228
5,LINE,230,231
4,AST,118,231
5,LINE,2,384
5,LINE,4,268
4,AST,2,268
5,LINE,16,77
4,AST,8,77
5,LINE,5,226
4,AST,5,226
5,LINE,7,804
4,AST,3,804
5,LINE,3,639
4,AST,3,639
5,LINE,30,4970
4,AST,4,4970
5,LINE,35,118
4,AST,15,118
5,LINE,2,78
4,AST,7,78
5,LINE,66,1215
4,AST,12,1215
5,LINE,5,48
4,AST,2,48
5,LINE,2,235
5,LINE,16,304
4,AST,4,304
5,LINE,2,260
5,LINE,26,177
4,AST,36,177
5,LINE,2,445
5,LINE,8,2424
4,AST,4,2424
5,LINE,10,280
4,AST,4,280
5,LINE,30,602
4,AST,30,602
5,LINE,4,132
5,LINE,1,113
5,LINE,33,2025
4,AST,18,2025
5,LINE,63,678
4,AST,17,678
5,LINE,2,293
4,AST,2,293
5,LINE,7,515
4,AST,5,515
5,LINE,2,711
4,AST,2,711
5,LINE,11,344
4,AST,14,344
5,LINE,2,3295
5,LINE,1,358
5,LINE,10,972
4,AST,12,972
5,LINE,35,117
5,LINE,3,256
5,LINE,5,37
4,AST,4,37
5,LINE,9,433
4,AST,6,433
5,LINE,2,66
5,LINE,8,226
4,AST,11,226
5,LINE,22,98
4,AST,17,98
5,LINE,9,2732
4,AST,6,2732
5,LINE,12,24
5,LINE,3,441
4,AST,1,441
5,LINE,2,5705
4,AST,2,5705
5,LINE,2,324
4,AST,2,324
5,LINE,36,451
4,AST,11,451
5,LINE,4,35
4,AST,2,35
5,LINE,5,717
4,AST,5,717
5,LINE,4,489
5,LINE,18,102
4,AST,9,102
5,LINE,10,424
4,AST,6,424
5,LINE,9,65
4,AST,5,65
5,LINE,12,386
4,AST,6,386
5,LINE,4,1110
5,LINE,28,446
4,AST,20,446
5,LINE,12,456
4,AST,9,456
5,LINE,5,1351
5,LINE,4,27
4,AST,1,27
5,LINE,2,107
5,LINE,1,372
5,LINE,4,374
4,AST,1,374
5,LINE,32,392
4,AST,22,392
5,LINE,4,377
5,LINE,19,544
4,AST,19,544
5,LINE,5,1546
4,AST,3,1546
5,LINE,39,476
4,AST,23,476
5,LINE,1,171
5,LINE,1,91
5,LINE,6,119
4,AST,5,119
5,LINE,4,1346
5,LINE,55,1422
4,AST,34,1422
5,LINE,2,149
5,LINE,13,52
4,AST,11,52
5,LINE,112,327
5,LINE,9,168
